sequenceID,mad,log.mad,hall,log.hall,emilie,n,log.n,log2.n,bases,log.bases,probes.per.base,log.probes.per.base,bases.per.probe,log.bases.per.probe,rss.1,rss.2,rss.3,rss.4,rss.5,rss.6,rss.7,rss.8,rss.9,rss.10,rss.11,rss.12,rss.13,rss.14,rss.15,rss.16,rss.17,rss.18,rss.19,rss.20,log.rss.1,log.rss.2,log.rss.3,log.rss.4,log.rss.5,log.rss.6,log.rss.7,log.rss.8,log.rss.9,log.rss.10,log.rss.11,log.rss.12,log.rss.13,log.rss.14,log.rss.15,log.rss.16,log.rss.17,log.rss.18,log.rss.19,log.rss.20,mse.1,mse.2,mse.3,mse.4,mse.5,mse.6,mse.7,mse.8,mse.9,mse.10,mse.11,mse.12,mse.13,mse.14,mse.15,mse.16,mse.17,mse.18,mse.19,mse.20,log.mse.1,log.mse.2,log.mse.3,log.mse.4,log.mse.5,log.mse.6,log.mse.7,log.mse.8,log.mse.9,log.mse.10,log.mse.11,log.mse.12,log.mse.13,log.mse.14,log.mse.15,log.mse.16,log.mse.17,log.mse.18,log.mse.19,log.mse.20,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr12,chr13,chr14,chr15,chr16,chr17,chr18,chr19,chr20,chr21,chr22,chrX,n.loglog
16_chr17,0.066533751,-2.710045922,0.071993607,-2.631177956,2.774265908,248,5.513428746,1.707186707,80327995,18.20162875,3.09E-06,-12.6882,323903.2056,12.6882,1.368635076,1.308337363,1.269669724,1.225504343,1.184379498,1.156968151,1.115843305,1.095240832,1.062246278,1.041643804,1.016160346,0.993165708,0.972946416,0.94580942,0.925206946,0.903232168,0.876728849,0.856509558,0.835315168,0.815095877,0.313813948,0.268757143,0.238756807,0.203352468,0.169219007,0.145802921,0.109610447,0.090974277,0.060385796,0.040800046,0.016031158,-0.006857753,-0.027426269,-0.055714189,-0.077737841,-0.101775652,-0.131557514,-0.154889802,-0.179946179,-0.204449533,0.00551869,0.005275554,0.005119636,0.00494155,0.004775724,0.004665194,0.004499368,0.004416294,0.004283251,0.004200177,0.004097421,0.0040047,0.003923171,0.003813748,0.003730673,0.003642065,0.003535197,0.003453668,0.003368206,0.003286677,-5.199614798,-5.244671603,-5.274671939,-5.310076278,-5.344209739,-5.367625825,-5.403818299,-5.422454469,-5.45304295,-5.4726287,-5.497397588,-5.520286499,-5.540855015,-5.569142936,-5.591166587,-5.615204398,-5.64498626,-5.668318548,-5.693374925,-5.717878279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.707186707
17_chr17,0.05753175,-2.855418315,0.07184155,-2.633292282,2.718845635,161,5.081404365,1.625587673,80144538,18.19934229,2.01E-06,-13.11793792,497792.1615,13.11793792,4.82853523,0.994460885,0.859423108,0.754222128,0.721470008,0.642869042,0.610116922,0.549771181,0.517019061,0.491892601,0.467450811,0.447663505,0.423221715,0.405181948,0.387565034,0.363123244,0.348558039,0.335619968,0.323370148,0.310432077,1.574543157,-0.005554513,-0.151493919,-0.282068355,-0.32646447,-0.441814242,-0.494104664,-0.598253121,-0.659675536,-0.709494878,-0.760461153,-0.803713433,-0.859859087,-0.903419059,-0.947871616,-1.013012988,-1.053950522,-1.091775808,-1.128957642,-1.169790156,0.029990902,0.006176776,0.005338032,0.004684609,0.00448118,0.003992975,0.003789546,0.003414728,0.003211299,0.003055234,0.002903421,0.002780519,0.002628706,0.002516658,0.002407236,0.002255424,0.002164957,0.002084596,0.00200851,0.00192815,-3.506861208,-5.086958878,-5.232898284,-5.36347272,-5.407868835,-5.523218607,-5.575509029,-5.679657486,-5.741079901,-5.790899243,-5.841865518,-5.885117798,-5.941263452,-5.984823424,-6.029275981,-6.094417353,-6.135354887,-6.173180173,-6.210362007,-6.251194521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.625587673
18_chr17,0.072732862,-2.620961978,0.137930291,-1.981006861,2.682689227,123,4.812184355,1.571151109,80144538,18.19934229,1.53E-06,-13.38715793,651581.6098,13.38715793,8.499570687,3.143526703,2.265401542,2.083437552,1.674763802,1.553930305,1.466951131,1.357714187,1.270735014,1.207034061,1.120054887,1.062348891,0.973599578,0.918310254,0.871724549,0.809186487,0.762600783,0.709511641,0.662925936,0.6210451,2.140015655,1.145345323,0.817752025,0.734019199,0.515672142,0.440787402,0.383186186,0.305802541,0.239595484,0.188166161,0.113377691,0.060482391,-0.026755171,-0.085219978,-0.137281789,-0.211725872,-0.271020605,-0.343178376,-0.411092005,-0.476351574,0.069102201,0.025557128,0.018417899,0.016938517,0.013615966,0.01263358,0.011926432,0.011038327,0.010331179,0.009813285,0.009106137,0.008636983,0.007915444,0.007465937,0.007087191,0.006578752,0.006200006,0.005768387,0.005389642,0.005049147,-2.672168701,-3.666839032,-3.994432331,-4.078165157,-4.296512214,-4.371396953,-4.428998169,-4.506381814,-4.572588872,-4.624018194,-4.698806665,-4.751701964,-4.838939527,-4.897404334,-4.949466144,-5.023910228,-5.08320496,-5.155362731,-5.223276361,-5.288535929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.571151109
19_chr17,0.075611965,-2.582140747,0.097825688,-2.324568075,2.774265908,248,5.513428746,1.707186707,80327995,18.20162875,3.09E-06,-12.6882,323903.2056,12.6882,2.728998223,2.629252911,2.378930329,2.31246476,2.188710768,2.074193618,1.989999094,1.904801749,1.847302214,1.762104869,1.701966595,1.635625231,1.583938227,1.517596863,1.469719589,1.423712442,1.376940024,1.330932878,1.286100174,1.248978644,1.00393459,0.966699742,0.866650945,0.838313951,0.78331268,0.72957246,0.688134183,0.644377934,0.613726312,0.566509043,0.531784403,0.492025135,0.459914295,0.417128073,0.385071627,0.353267856,0.319863664,0.285880108,0.251614518,0.222326133,0.011004025,0.010601826,0.009592461,0.009324455,0.008825447,0.008363684,0.00802419,0.007680652,0.007448799,0.007105262,0.006862769,0.006595263,0.006386848,0.006119342,0.005926289,0.005740776,0.005552178,0.005366665,0.005185888,0.005036204,-4.509494156,-4.546729005,-4.646777801,-4.675114795,-4.730116066,-4.783856286,-4.825294563,-4.869050812,-4.899702434,-4.946919703,-4.981644343,-5.021403611,-5.053514451,-5.096300674,-5.12835712,-5.16016089,-5.193565083,-5.227548638,-5.261814228,-5.291102614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.707186707
20_chr17,0.076930021,-2.564859093,0.090265434,-2.405000678,2.773761576,247,5.509388337,1.706453607,80327995,18.20162875,3.07E-06,-12.69224041,325214.5547,12.69224041,7.724332107,2.561885767,2.386722441,2.119988537,2.039148573,1.987933403,1.907093439,1.856578835,1.807746689,1.757232084,1.71059491,1.666053849,1.619416674,1.576024718,1.539303721,1.501352663,1.464894112,1.426943054,1.39131531,1.360779768,2.04437536,0.940743615,0.869921061,0.751410681,0.712532354,0.687095608,0.645580323,0.618735458,0.592081146,0.563739892,0.53684121,0.510457865,0.482066007,0.454905675,0.431330185,0.406366477,0.381782961,0.355534432,0.330249566,0.308057894,0.0312726,0.010372007,0.009662844,0.00858295,0.008255662,0.008048313,0.007721026,0.007516514,0.007318813,0.0071143,0.006925485,0.006745157,0.006556343,0.006380667,0.006231999,0.006078351,0.005930745,0.005777097,0.005632856,0.00550923,-3.465012976,-4.568644722,-4.639467275,-4.757977655,-4.796855982,-4.822292728,-4.863808013,-4.890652879,-4.91730719,-4.945648445,-4.972547126,-4.998930471,-5.02732233,-5.054482661,-5.078058152,-5.10302186,-5.127605375,-5.153853905,-5.179138771,-5.201330443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.706453607
21_chr17,0.069469975,-2.666860639,0.086780012,-2.444378955,2.774265908,248,5.513428746,1.707186707,80327995,18.20162875,3.09E-06,-12.6882,323903.2056,12.6882,2.467318352,2.33224069,2.053252714,1.934939833,1.819545389,1.749080822,1.674416815,1.611489428,1.569494255,1.497577241,1.456628267,1.409080334,1.376178035,1.330836232,1.297933934,1.260405916,1.228910235,1.199042415,1.175466251,1.151549044,0.903131873,0.846829475,0.719425226,0.660076232,0.598586683,0.559090406,0.515464935,0.477158862,0.450753437,0.40384863,0.376124359,0.342937246,0.319310117,0.285807491,0.260773718,0.231433825,0.206127789,0.181523251,0.161664878,0.141108031,0.009948864,0.009404196,0.008279245,0.007802177,0.007336877,0.007052745,0.006751681,0.006497941,0.006328606,0.006038618,0.005873501,0.005681776,0.005549105,0.005366275,0.005233605,0.005082282,0.004955283,0.004834848,0.004739783,0.004643343,-4.610296873,-4.666599271,-4.794003521,-4.853352514,-4.914842063,-4.954338341,-4.997963812,-5.036269884,-5.062675309,-5.109580117,-5.137304388,-5.1704915,-5.194118629,-5.227621256,-5.252655028,-5.281994921,-5.307300958,-5.331905495,-5.351763868,-5.372320715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.707186707
22_chr17,0.129309509,-2.045546457,0.152978139,-1.877460252,2.701194741,141,4.94875989,1.599137018,80144538,18.19934229,1.76E-06,-13.2505824,568400.9787,13.2505824,7.132277655,4.009029539,3.641298694,3.248484664,3.042737327,2.886816862,2.681069525,2.595420541,2.432310112,2.34570899,2.212375276,2.096949576,1.964319342,1.898406481,1.812682048,1.746769186,1.662099937,1.596964317,1.511546742,1.446411122,1.96463063,1.388549202,1.292340402,1.17818863,1.112757547,1.060154463,0.986215791,0.953748562,0.888841469,0.852587697,0.794066724,0.740483706,0.675145794,0.64101484,0.594807543,0.557767902,0.508081825,0.468104525,0.413133459,0.3690854,0.050583529,0.028432834,0.025824813,0.023038898,0.021579697,0.020473878,0.019014677,0.018407238,0.017250426,0.016636234,0.015690605,0.014871983,0.013931343,0.013463876,0.012855901,0.012388434,0.011787943,0.011325988,0.01072019,0.010258235,-2.98412926,-3.560210688,-3.656419488,-3.77057126,-3.836002344,-3.888605427,-3.962544099,-3.995011329,-4.059918421,-4.096172193,-4.154693167,-4.208276184,-4.273614096,-4.307745051,-4.353952347,-4.390991988,-4.440678065,-4.480655365,-4.535626431,-4.579674491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.599137018
23_chr17,0.057528147,-2.855480937,0.079406573,-2.533174134,2.774265908,248,5.513428746,1.707186707,80327995,18.20162875,3.09E-06,-12.6882,323903.2056,12.6882,1.936322222,1.818312797,1.660666102,1.538193254,1.365134407,1.257697166,1.18257006,1.126207884,1.079549802,1.039746216,0.998712361,0.958908776,0.920827617,0.887258366,0.85242415,0.820797555,0.797390155,0.772071339,0.74866394,0.725755576,0.660790412,0.597909037,0.507218788,0.430608516,0.311252891,0.229282402,0.167690087,0.118856134,0.076544104,0.03897666,-0.001288469,-0.041959333,-0.08248243,-0.119619058,-0.159671047,-0.197478783,-0.22641119,-0.258678325,-0.289465075,-0.320541993,0.007807751,0.007331906,0.006696234,0.006202392,0.005504574,0.00507136,0.004768428,0.004541161,0.004353023,0.004192525,0.004027066,0.003866568,0.003713015,0.003577655,0.003437194,0.003309668,0.003215283,0.003113191,0.003018806,0.002926434,-4.852638334,-4.915519709,-5.006209958,-5.08282023,-5.202175855,-5.284146344,-5.345738659,-5.394572612,-5.436884642,-5.474452086,-5.514717215,-5.555388079,-5.595911176,-5.633047805,-5.673099793,-5.71090753,-5.739839936,-5.772107071,-5.802893821,-5.833970739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.707186707
24_chr17,0.062,-2.780620894,0.075417017,-2.584722342,2.739089068,188,5.236441963,1.655642253,77791077,18.16953729,2.42E-06,-12.93309533,413782.3245,12.93309533,1.080977249,1.054291379,0.963812626,0.940284035,0.868593312,0.831258839,0.799367876,0.772045376,0.750356526,0.723034026,0.704809026,0.681392538,0.663167538,0.643720501,0.628178723,0.613540364,0.594816134,0.579274356,0.564635998,0.54909422,0.077865492,0.052868863,-0.036858375,-0.061573284,-0.140880259,-0.184814054,-0.223934019,-0.258711954,-0.287206817,-0.324298995,-0.349828397,-0.383616724,-0.410727623,-0.440490652,-0.464930563,-0.488509223,-0.51950294,-0.545979069,-0.571574007,-0.599485231,0.005749879,0.005607933,0.005126663,0.005001511,0.004620177,0.00442159,0.004251957,0.004106624,0.003991258,0.003845926,0.003748984,0.003624428,0.003527487,0.003424045,0.003341376,0.003263513,0.003163916,0.003081247,0.003003383,0.002920714,-5.158576471,-5.1835731,-5.273300338,-5.298015247,-5.377322222,-5.421256017,-5.460375982,-5.495153916,-5.52364878,-5.560740958,-5.58627036,-5.620058687,-5.647169586,-5.676932615,-5.701372525,-5.724951186,-5.755944903,-5.782421032,-5.80801597,-5.835927194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.655642253
26_chr17,0.055257668,-2.895748169,0.074292971,-2.59973894,2.713823519,155,5.043425117,1.618085438,80144538,18.19934229,1.93E-06,-13.15591717,517061.5355,13.15591717,5.26568031,1.555613113,0.965538865,0.928512224,0.829959893,0.793008528,0.718638567,0.683675767,0.62813712,0.59317432,0.544669962,0.509707163,0.478917495,0.446139769,0.417646747,0.400919937,0.376074457,0.359347647,0.33566241,0.318935599,1.661210351,0.441869753,-0.035068924,-0.074171733,-0.186377901,-0.231921303,-0.330396736,-0.380271498,-0.464996793,-0.52226696,-0.607575241,-0.673918909,-0.73622694,-0.807122993,-0.873119306,-0.913993531,-0.977968131,-1.023464984,-1.091649357,-1.14276608,0.033972131,0.010036214,0.006229283,0.005990401,0.00535458,0.005116184,0.004636378,0.004410811,0.004052498,0.003826931,0.003514,0.003288433,0.00308979,0.002878321,0.002694495,0.00258658,0.002426287,0.002318372,0.002165564,0.002057649,-3.382214766,-4.601555364,-5.078494041,-5.11759685,-5.229803018,-5.27534642,-5.373821853,-5.423696615,-5.50842191,-5.565692077,-5.651000358,-5.717344026,-5.779652057,-5.850548109,-5.916544423,-5.957418648,-6.021393248,-6.066890101,-6.135074474,-6.186191197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.618085438
27_chr17,0.115691051,-2.156831992,0.144135003,-1.937004895,2.731265265,177,5.176149733,1.644061485,80144538,18.19934229,2.21E-06,-13.02319255,452794,13.02319255,3.720268119,3.659795879,2.863797189,2.78980255,2.577228849,2.450675848,2.325447896,2.198894895,2.101421094,2.003740582,1.953766568,1.866665125,1.808057888,1.743415301,1.670982431,1.625434411,1.570386791,1.529644999,1.486646566,1.440499204,1.313795741,1.297407375,1.052148433,1.025970823,0.946714732,0.896363843,0.843912664,0.787954914,0.742613827,0.695015725,0.669759083,0.624153483,0.592253279,0.555846006,0.513411735,0.48577511,0.451321953,0.425035682,0.396522956,0.364989723,0.021018464,0.020676813,0.016179645,0.015761596,0.014560615,0.013845626,0.013138124,0.012423135,0.011872436,0.011320568,0.011038229,0.010546131,0.010215016,0.009849804,0.009440579,0.009183245,0.008872242,0.008642062,0.008399133,0.008138414,-3.862353992,-3.878742358,-4.1240013,-4.15017891,-4.229435,-4.27978589,-4.332237069,-4.388194819,-4.433535905,-4.481134008,-4.50639065,-4.551996249,-4.583896454,-4.620303726,-4.662737997,-4.690374623,-4.72482778,-4.751114051,-4.779626776,-4.81116001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.644061485
28_chr17,0.083657929,-2.481019068,0.098237169,-2.320370637,2.718023478,160,5.075173815,1.624360774,80144538,18.19934229,2.00E-06,-13.12416847,500903.3625,13.12416847,4.423323697,1.998087788,1.733927588,1.547878679,1.336199835,1.150150926,1.093003723,1.049536809,0.984967092,0.945289889,0.909270544,0.876803848,0.84447779,0.819737947,0.796839147,0.77245814,0.747718297,0.724819498,0.701111388,0.676371545,1.486891381,0.692190617,0.550389118,0.436885399,0.289829641,0.139893173,0.088929616,0.048348933,-0.015147047,-0.056263638,-0.095112601,-0.131471974,-0.169036843,-0.198770567,-0.227102444,-0.258177459,-0.29072898,-0.321832624,-0.355088506,-0.391012731,0.027645773,0.012488049,0.010837047,0.009674242,0.008351249,0.007188443,0.006831273,0.006559605,0.006156044,0.005908062,0.005682941,0.005480024,0.005277986,0.005123362,0.004980245,0.004827863,0.004673239,0.004530122,0.004381946,0.004227322,-3.588282434,-4.382983198,-4.524784698,-4.638288416,-4.785344174,-4.935280642,-4.9862442,-5.026824883,-5.090320862,-5.131437453,-5.170286417,-5.206645789,-5.244210658,-5.273944382,-5.302276259,-5.333351274,-5.365902795,-5.397006439,-5.430262321,-5.466186546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.624360774
29_chr17,0.050778823,-2.980275887,0.093630704,-2.368396912,2.72599469,170,5.135798437,1.63623532,80144538,18.19934229,2.12E-06,-13.06354385,471438.4588,13.06354385,9.250901908,1.491364269,1.314826633,1.155331748,0.978553001,0.927109619,0.859157655,0.807714273,0.7624842,0.717642205,0.672412132,0.633398641,0.608439527,0.580856962,0.552271443,0.523801645,0.495281602,0.469808092,0.444848978,0.422722491,2.22472105,0.399691318,0.273704819,0.144387531,-0.021680328,-0.075683469,-0.15180284,-0.213546906,-0.271173491,-0.331784157,-0.396883835,-0.45665529,-0.496857752,-0.543250745,-0.593715609,-0.646642206,-0.702628786,-0.755430983,-0.81002043,-0.861039364,0.05441707,0.008772731,0.007734274,0.006796069,0.005756194,0.005453586,0.005053869,0.00475126,0.004485201,0.004221425,0.003955365,0.003725874,0.003579056,0.003416806,0.003248656,0.003081186,0.002913421,0.002763577,0.002616759,0.002486603,-2.911077387,-4.736107119,-4.862093618,-4.991410906,-5.157478765,-5.211481906,-5.287601278,-5.349345343,-5.406971929,-5.467582594,-5.532682272,-5.592453727,-5.632656189,-5.679049182,-5.729514046,-5.782440643,-5.838427223,-5.89122942,-5.945818867,-5.996837801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.63623532
30_chr17,0.063223609,-2.761077482,0.113076256,-2.17969286,2.709467236,150,5.010635294,1.611562712,80144538,18.19934229,1.87E-06,-13.18870699,534296.92,13.18870699,9.000930619,1.928274397,1.763087838,1.394214825,1.291478953,1.180649109,1.118165366,1.057818267,0.958380267,0.906812435,0.846745203,0.79517737,0.750166168,0.710174511,0.678328545,0.63811153,0.598119872,0.566273906,0.541010085,0.509769092,2.197327974,0.656625508,0.567066725,0.332331407,0.255788037,0.16606438,0.111689276,0.056208548,-0.042510641,-0.097819648,-0.166355453,-0.229190082,-0.287460539,-0.342244549,-0.388123529,-0.4492422,-0.51396409,-0.568677385,-0.614317359,-0.673797417,0.060006204,0.012855163,0.011753919,0.009294766,0.00860986,0.007870994,0.007454436,0.007052122,0.006389202,0.006045416,0.005644968,0.005301182,0.005001108,0.004734497,0.00452219,0.004254077,0.003987466,0.003775159,0.003606734,0.003398461,-2.81330732,-4.354009786,-4.443568569,-4.678303887,-4.754847257,-4.844570914,-4.898946018,-4.954426746,-5.053145935,-5.108454942,-5.176990747,-5.239825376,-5.298095833,-5.352879844,-5.398758823,-5.459877494,-5.524599384,-5.579312679,-5.624952653,-5.684432711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.611562712
31_chr17,0.06528031,-2.729064823,0.08044034,-2.520239488,2.774265908,248,5.513428746,1.707186707,80327995,18.20162875,3.09E-06,-12.6882,323903.2056,12.6882,1.930529329,1.832998564,1.722652111,1.629134809,1.584672532,1.526671625,1.482905568,1.433010625,1.3875193,1.348970042,1.310415723,1.275676628,1.237999973,1.204098571,1.172891997,1.139758185,1.108551611,1.079363611,1.05371409,1.029092199,0.657794229,0.605953186,0.543865029,0.488049082,0.460377781,0.423089957,0.394003385,0.359777563,0.327517476,0.299341369,0.270344432,0.243476726,0.213497153,0.185731213,0.159472491,0.130816122,0.103054308,0.076371618,0.052321151,0.028677053,0.007784392,0.007391123,0.006946178,0.006569092,0.006389809,0.006155934,0.005979458,0.005778269,0.005594836,0.005439395,0.005283934,0.005143857,0.004991935,0.004855236,0.004729403,0.004595799,0.004469966,0.004352273,0.004248847,0.004149565,-4.855634517,-4.90747556,-4.969563718,-5.025379664,-5.053050965,-5.090338789,-5.119425361,-5.153651183,-5.18591127,-5.214087377,-5.243084314,-5.26995202,-5.299931594,-5.327697533,-5.353956255,-5.382612624,-5.410374438,-5.437057128,-5.461107595,-5.484751693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.707186707
32_chr17,0.058350926,-2.841280044,0.066077986,-2.716919623,2.72978377,175,5.164785974,1.641863664,80144538,18.19934229,2.18E-06,-13.03455631,457968.7886,13.03455631,0.854147448,0.796828435,0.746195105,0.724586814,0.675028368,0.649991904,0.621982447,0.596945984,0.575541,0.555215988,0.534104046,0.513779034,0.497993806,0.482610137,0.465944582,0.452200442,0.438897842,0.425838827,0.412094687,0.398792087,-0.157651444,-0.227115886,-0.292768178,-0.322153698,-0.393000563,-0.430795371,-0.474843407,-0.515928649,-0.552444811,-0.588398073,-0.627164616,-0.665962,-0.697167639,-0.728546121,-0.763688574,-0.793629742,-0.8234886,-0.853694344,-0.886502134,-0.919315084,0.004880843,0.004553305,0.004263972,0.004140496,0.003857305,0.003714239,0.003554185,0.00341112,0.003288806,0.003172663,0.003052023,0.00293588,0.002845679,0.002757772,0.00266254,0.002584003,0.002507988,0.002433365,0.002354827,0.002278812,-5.322437418,-5.39190186,-5.457554152,-5.486939672,-5.557786537,-5.595581345,-5.639629381,-5.680714623,-5.717230785,-5.753184047,-5.79195059,-5.830747974,-5.861953613,-5.893332095,-5.928474548,-5.958415716,-5.988274574,-6.018480318,-6.051288108,-6.084101058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.641863664
33_chr17,0.079380037,-2.53350836,0.109614725,-2.210783559,2.773761576,247,5.509388337,1.706453607,80327995,18.20162875,3.07E-06,-12.69224041,325214.5547,12.69224041,9.440375402,3.066053809,2.975461343,2.84822987,2.735172357,2.623564334,2.47670354,2.386111073,2.322414815,2.231822348,2.176726069,2.104449599,2.049353319,1.988034524,1.932938245,1.879897938,1.827687129,1.775636358,1.730545321,1.681816203,2.244995747,1.120391331,1.0903991,1.046697703,1.006194453,0.964533826,0.906928458,0.869664875,0.842607513,0.802818448,0.777821945,0.74405396,0.717524289,0.687146474,0.659041252,0.631217487,0.603051303,0.57415887,0.548436573,0.519874283,0.038220143,0.012413173,0.012046402,0.011531295,0.011073572,0.010621718,0.01002714,0.009660369,0.009402489,0.009035718,0.008812656,0.008520039,0.008296977,0.008048723,0.007825661,0.007610923,0.007399543,0.007188811,0.007006256,0.006808972,-3.26439259,-4.388997006,-4.418989236,-4.462690634,-4.503193884,-4.544854511,-4.602459878,-4.639723462,-4.666780824,-4.706569888,-4.731566392,-4.765334377,-4.791864047,-4.822241862,-4.850347085,-4.878170849,-4.906337033,-4.935229466,-4.960951763,-4.989514054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.706453607
34_chr17,0.041853879,-3.173570794,0.051562074,-2.964968876,2.736305339,184,5.214935758,1.65152677,80144538,18.19934229,2.30E-06,-12.98440653,435568.1413,12.98440653,0.631981187,0.574346271,0.542548064,0.506964037,0.479201471,0.461557519,0.439675521,0.418307148,0.401541154,0.380830561,0.361333286,0.34916949,0.329672214,0.319038538,0.304157157,0.294642276,0.279760896,0.27201077,0.261776532,0.254026407,-0.458895653,-0.554522806,-0.611478601,-0.679315212,-0.735634162,-0.773148598,-0.821718275,-0.871539312,-0.91244525,-0.965400723,-1.017954517,-1.052197831,-1.109656409,-1.142443375,-1.190210746,-1.221993282,-1.273819985,-1.301913616,-1.340264071,-1.370317053,0.00343468,0.003121447,0.002948631,0.002755239,0.002604356,0.002508465,0.002389541,0.002273408,0.002182289,0.002069731,0.001963768,0.00189766,0.001791697,0.001733905,0.001653028,0.001601317,0.00152044,0.001478319,0.001422699,0.001380578,-5.67383141,-5.769458563,-5.826414358,-5.894250969,-5.95056992,-5.988084355,-6.036654033,-6.08647507,-6.127381008,-6.180336481,-6.232890275,-6.267133589,-6.324592167,-6.357379133,-6.405146504,-6.436929039,-6.488755743,-6.516849374,-6.555199828,-6.585252811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.65152677
