sequenceID,sd,mean,range_value,abs_skewness,kurtosis,length,sum_diff,variance
360_chr3,0.178435694,-0.022246155,1.380031049,0.334358347,2.045252804,216,35.38195058,0.031839297
360_chr4,0.18369948,-0.070243682,1.106227023,0.061098426,0.482758228,176,27.51255553,0.033745499
360_chr5,0.223657872,-0.033312615,1.398219881,0.183059661,0.736956236,208,40.95141403,0.050022844
360_chrX,0.240859017,-0.120083616,2.152360152,2.363807849,14.67416817,128,27.00836135,0.058013066
361_chr1,0.117575958,0.055642205,0.861351026,0.857173573,2.51782096,339,39.87244018,0.013824106
361_chr11,0.139446053,-0.003662911,0.786943462,0.144761243,0.815226049,92,14.3326837,0.019445202
361_chr17,0.156489216,0.446903675,0.789035407,0.371349598,-0.134773219,106,16.51984123,0.024488875
361_chr2,0.117680577,-0.021170058,0.774933444,0.64883297,1.449692344,168,21.14139004,0.013848718
361_chr3,0.138752463,-0.052097316,0.906599993,0.944395862,2.737107656,146,18.51773449,0.019252246
361_chr4,0.184599973,-0.360163195,1.044394119,0.585404251,0.882632493,111,21.18873635,0.03407715
362_chr1,0.172838644,-0.024130007,1.194862903,0.099377915,0.553788182,460,76.2642946,0.029873197
362_chr11,0.19452931,0.038167006,1.187898907,0.502469981,0.86229745,135,25.22908059,0.037841652
362_chr17,0.178246023,0.145138659,1.028650205,0.427750438,0.793558902,157,25.63353299,0.031771645
362_chr19,0.197074014,0.123241363,1.069962558,1.808294882,5.066704639,44,9.062180227,0.038838167
362_chr2,0.31772839,0.029820869,4.739768111,9.576643194,125.6472181,232,43.10644586,0.10095133
362_chr3,0.184845727,0.007744602,1.184424571,0.684576701,1.580961635,187,30.71503451,0.034167943
362_chr4,0.188665426,-0.072898596,1.23220556,0.21276096,0.660958443,151,27.86172459,0.035594643
362_chr8,0.174905592,0.001818591,0.839305946,0.162623521,-0.313636482,113,18.94767341,0.030591966
363_chr1,0.150852575,0.395366734,0.922085273,0.33544333,0.255548462,461,68.92397947,0.0227565
363_chr11,0.16082077,-0.008019862,0.891085218,0.142054668,0.451301357,138,20.66614306,0.02586332
363_chr17,0.187542407,0.699197496,1.108483378,0.758386119,2.075435884,170,30.14442367,0.035172154
363_chr2,0.154728475,0.371774973,1.005174046,0.442065703,1.007852451,251,40.51932772,0.023940901
363_chr3,0.161582285,-0.038169948,0.964242303,0.380993924,0.588498215,181,32.46725349,0.026108835
363_chr4,0.205597851,-0.045868775,1.398074603,0.74552159,3.103398783,132,29.27763856,0.042270476
364_chr1,0.054597157,-0.004933929,0.74814067,3.671986815,36.95282166,501,20.47955454,0.00298085
364_chr11,0.059844287,-0.13942846,0.440760994,0.828710368,3.60018479,167,8.907987209,0.003581339
364_chr17,0.05859161,0.261392632,0.450078827,0.73049771,2.970191358,177,9.291575493,0.003432977
364_chr2,0.082954635,0.14514946,0.55884966,0.010259433,0.474823338,287,14.51610361,0.006881471
364_chr3,0.061904866,-0.185968363,0.581972458,2.522929145,14.47926967,220,11.32188572,0.003832212
365_chr1,0.076175138,-0.002203856,1.087462841,0.306095509,16.28214262,478,28.88327882,0.005802652
365_chr11,0.071510448,-0.284815467,0.658891518,1.194896877,7.163124345,162,9.962753187,0.005113744
365_chr17,0.063417646,0.041504011,0.406505866,1.067080781,2.274894121,176,11.64949081,0.004021798
365_chr2,0.074933581,-0.023336182,0.634818707,2.091536757,9.679234355,283,17.9609769,0.005615042
365_chr3,0.07651127,-0.316076158,0.582188086,0.7043046,3.180816006,202,13.68362919,0.005853974
365_chr4,0.083549605,-0.330187475,0.670326673,0.334210597,3.778988964,177,12.54739713,0.006980537
365_chrX,0.32475024,-1.17277066,1.443743083,1.040085391,0.472158836,128,38.41082766,0.105462719
366_chr1,0.063851899,0.004672064,0.454565863,0.221020276,0.295773217,473,27.7771703,0.004077065
366_chr11,0.071317478,-0.003655043,0.419523622,0.324984191,0.237895334,157,10.9972903,0.005086183
366_chr17,0.074814501,0.275578627,0.471732222,0.758642724,2.211051778,172,12.29968341,0.00559721
366_chr2,0.061094638,0.084611357,0.456574349,0.00372693,1.209642414,280,18.01972205,0.003732555
366_chr3,0.061745485,-0.020986681,0.451917565,0.304242335,1.531817903,206,13.80268823,0.003812505
366_chr4,0.100497627,-0.273335631,0.633777526,1.036251051,1.990648938,177,17.63625991,0.010099773
367_chr1,0.079019832,0.012017516,0.795641501,0.867345854,3.999905409,473,31.52260696,0.006244134
367_chr11,0.08860996,-0.405792551,0.670294555,1.345883686,5.299999367,158,13.64009289,0.007851725
367_chr17,0.101166917,0.32996109,0.688334512,1.70040642,5.342217847,169,15.73387822,0.010234745
367_chr2,0.108774136,0.276726963,0.918115819,2.308114021,9.583876335,279,24.92760395,0.011831813
367_chr3,0.082708762,-0.231675044,0.861069377,1.474346838,12.79021853,204,14.20887147,0.006840739
367_chr4,0.100667696,-0.442903445,0.62935662,1.574151155,3.746302487,177,16.47671707,0.010133985
368_chr11,0.427854262,0.580238096,1.394631289,0.296536786,-1.380786255,157,20.57680758,0.18305927
368_chr17,0.564472358,0.743380984,1.795607262,0.107859623,-1.463694329,169,29.47012889,0.318629043
368_chr2,0.40748476,0.111120625,2.089691598,2.174963966,3.846248861,281,29.74048184,0.16604383
368_chr9,0.154188236,-0.021905316,0.788997336,0.383786962,0.146237628,126,11.0923676,0.023774012
369_chr1,0.435620025,-0.032487166,2.926618291,3.907712155,16.83336498,291,57.17549854,0.189764806
369_chr11,0.150599766,-0.162190306,0.914860548,0.645821393,1.420677593,83,13.08942759,0.022680289
369_chr16,0.190391279,0.098339408,1.126286286,0.224305395,1.807735481,46,7.528294509,0.036248839
369_chr17,0.131307124,0.319326423,0.727336202,0.401611988,0.00618566,125,13.78517613,0.017241561
369_chr19,0.428260349,0.119022984,2.309576992,3.431686753,14.69913339,25,8.387980668,0.183406926
369_chr2,0.124107823,-0.00899725,0.928916902,0.185711238,2.501957101,176,20.65034201,0.015402752
369_chr3,0.129171457,-0.215974063,0.630019776,0.919736796,0.73111024,144,16.43032704,0.016685265
369_chr4,0.10459341,-0.031325806,0.698125852,0.256477901,1.58968997,105,10.44068073,0.010939781
36_chr1,0.068473615,0.022973413,0.552004662,0.622110706,1.055123263,652,40.56379784,0.004688636
36_chr11,0.072722985,0.015737846,0.433135356,0.986820431,1.828947712,235,15.06523056,0.005288633
36_chr17,0.091257188,0.261161006,0.602842387,0.058551033,0.279359997,248,22.99589303,0.008327874
36_chr2,0.071095605,0.143327507,0.57196516,0.184532916,1.429809836,413,30.61102979,0.005054585
36_chr3,0.052121579,0.002774625,0.411897792,1.210617737,3.289388964,390,19.85517088,0.002716659
36_chr4,0.064465913,-0.007635332,0.543997368,1.257936471,4.429002919,322,21.90185288,0.004155854
371_chr1,0.161439203,0.057013164,0.93092407,0.660873792,0.769478111,293,33.18240686,0.026062616
371_chr10,0.1698354,0.022773803,0.938685027,0.21362353,0.743357491,59,7.547293688,0.028844063
371_chr11,0.155893222,0.057189425,0.887776809,0.249597843,0.610262572,84,10.5620189,0.024302697
371_chr14,0.190768603,0.058256405,1.212907213,0.024727106,3.451834332,51,7.469338984,0.03639266
371_chr16,0.226170035,0.055561685,1.018311878,0.797521548,0.408324376,51,9.628047066,0.051152885
371_chr17,0.203762277,0.183831962,1.05529568,0.381395629,0.240321871,110,16.07706367,0.041519065
371_chr2,0.120646218,-0.011046116,0.882285798,0.508427862,1.922631736,136,14.26016606,0.01455551
371_chr3,0.128629783,-0.008344394,0.901363482,1.141192495,3.634978167,123,13.94709342,0.016545621
371_chr4,0.136076233,-0.017789964,0.816037165,0.126201323,1.467816015,77,9.608359463,0.018516741
371_chr9,0.16955481,0.06380981,0.92809444,1.010334718,2.214866597,69,9.156141014,0.028748834
373_chr1,0.139629562,0.04955527,0.773724144,0.604591147,0.519748043,343,36.57679576,0.019496414
373_chr11,0.17643024,0.058777282,1.097893879,0.542238103,1.274924216,98,14.98683584,0.03112763
373_chr13,0.140034096,0.247830244,0.688055994,0.478887268,0.535864613,51,6.673548171,0.019609548
373_chr14,0.176463796,0.024041054,1.049661928,0.215071296,2.020291427,53,7.056914032,0.031139471
373_chr17,0.171359598,0.275228746,0.851224414,0.419978449,0.004738727,121,15.17728019,0.029364112
373_chr2,0.135977021,0.280997339,0.766530676,0.015568071,-0.060228569,167,20.67391907,0.01848975
373_chr3,0.12627901,0.005121979,0.736232145,0.508754995,0.819279472,137,16.40490034,0.015946388
373_chr4,0.11894031,-0.009440476,0.75669329,1.042585437,2.555104346,86,9.652833548,0.014146797
373_chrX,0.240446835,0.422729374,1.204358499,1.23138139,1.867517179,57,13.03682719,0.05781468
375_chr1,0.280641723,-0.169341966,2.382642986,1.818509217,6.780106679,316,39.31276249,0.078759777
375_chr12,0.142992892,0.018182154,0.960829403,0.599075107,1.741114082,154,17.07517693,0.020446967
375_chr14,0.132893057,-0.244891197,0.629421772,0.75276478,0.59048905,58,7.027958018,0.017660565
375_chr17,0.208192076,0.196658417,0.871133405,0.057098871,-0.751581332,127,15.47848966,0.04334394
375_chr2,0.107708124,-0.01164465,0.590916678,0.129804572,-0.182676635,176,18.19167006,0.01160104
375_chr3,0.27982844,-0.209936012,1.137503524,0.554751759,-0.962960675,146,20.15214541,0.078303956
375_chr4,0.226225827,-0.071459822,1.109255342,1.363621285,1.110503467,99,11.17633091,0.051178125
375_chr7,0.235728645,0.219174123,1.013175389,0.117633031,-0.999310442,86,10.13630383,0.055567994
376_chr1,0.053744023,0.01289933,0.558730959,0.907843599,6.875288977,472,22.4732014,0.00288842
376_chr11,0.044621867,0.001832101,0.215557604,0.354164234,0.044651092,155,7.863386672,0.001991111
376_chr17,0.053915334,0.128795518,0.422386955,0.715891245,3.232773526,168,8.24428675,0.002906863
376_chr2,0.051278996,-0.004482386,0.426879112,0.533839413,2.784409974,276,14.76884598,0.002629535
376_chr3,0.040950009,-0.007398056,0.300847828,0.053532203,1.482924036,204,8.961979373,0.001676903
376_chr4,0.05568576,-0.07070041,0.380209911,0.217409599,0.806361099,171,9.957007962,0.003100904
377_chr1,0.081500451,0.002469515,0.583024696,1.549209527,4.891786717,503,38.70489099,0.006642324
377_chr11,0.085430157,-0.190482893,0.6382508,0.387802642,3.09373303,164,14.12689499,0.007298312
377_chr17,0.076383505,0.202916756,0.579341936,0.407454394,2.485235423,173,13.72376576,0.00583444
377_chr2,0.099823986,0.120754022,0.758579407,1.070892238,2.635611575,285,30.50333569,0.009964828
377_chr3,0.093421034,-0.217822147,0.850788647,0.417674963,3.700115526,214,20.29906938,0.00872749
377_chr4,0.098980706,-0.220336705,0.612202774,0.157480845,1.043857731,177,17.11729697,0.00979718
377_chrX,0.259251886,-0.790412925,1.524460328,1.025526816,1.441304446,129,30.31387079,0.06721154
378_chr1,0.316821762,-0.071148789,1.506140229,1.242151781,0.612995154,468,63.42065925,0.100376029
378_chr10,0.269997565,-0.112004534,1.240385667,1.22996914,1.168760549,142,22.6534474,0.072898685
378_chr11,0.34382054,-0.214503283,1.250347307,0.458287942,-1.122322782,153,24.3723928,0.118212564
378_chr17,0.131266558,0.031885474,0.669799021,0.183598241,-0.004250659,167,21.98705882,0.017230909
378_chr2,0.15501114,-0.022960918,0.992088609,0.688979548,1.555736821,270,41.62422632,0.024028454
378_chr3,0.143925096,-0.02904797,0.925436855,0.340568231,1.007699927,201,27.33650929,0.020714433
378_chr4,0.153263771,-0.068503705,1.071680908,0.662778464,1.971428048,158,23.28691867,0.023489784
378_chr7,0.369678675,-0.365103906,1.311461096,0.006541175,-1.437143981,130,24.79332662,0.136662323
379_chr1,0.092227937,0.001607691,0.640960282,0.687926313,1.130121292,464,45.85545952,0.008505992
379_chr11,0.121114301,-0.019730402,0.819758004,0.768126691,2.14871667,144,16.74768217,0.014668674
379_chr17,0.121701378,0.472084084,0.726951806,1.079092035,2.433938039,158,20.28647135,0.014811225
379_chr2,0.119824727,-0.031887583,0.985956433,0.616166826,1.905195132,237,32.33444424,0.014357965
379_chr3,0.119444863,-0.035363206,0.736965594,0.908392951,1.295164464,186,23.21735099,0.014267075
379_chr4,0.191637034,-0.372089803,1.236150346,0.076113998,1.721591365,141,27.83019075,0.036724753
379_chr5,0.16861372,-0.060419883,1.101390579,1.434107329,3.017837812,179,23.96812912,0.028430587
379_chrX,0.338158266,-1.003486028,1.831814653,0.519282893,0.734490439,113,35.58310203,0.114351013
37_chr1,0.071469595,0.009116278,0.628674804,0.217923921,3.813794709,508,30.42722053,0.005107903
37_chr11,0.074921343,0.013808338,0.568122641,0.197295002,2.391871219,173,12.47182403,0.005613208
37_chr17,0.087947538,0.338549524,0.608292329,0.338727644,1.589716303,182,15.60184257,0.007734769
37_chr2,0.063578736,-0.006047677,0.636920314,0.094923124,4.571695887,296,19.50656443,0.004042256
37_chr3,0.061655153,-0.008412899,0.434844052,0.246440319,2.578196221,225,13.63083418,0.003801358
37_chr4,0.091151434,-0.222167543,0.722232219,1.901761063,6.690322342,193,17.10370596,0.008308584
380_chr1,0.088508839,-0.018715929,1.144968974,1.284581894,14.3519801,442,35.06852735,0.007833815
380_chr11,0.12163894,0.038465198,0.551820216,1.39883938,1.847377298,154,10.8720443,0.014796032
380_chr12,0.212665068,-0.023359723,2.816019783,9.691707945,114.7001637,189,22.91342343,0.045226431
380_chr17,0.090461308,-0.028188751,0.591915261,0.750416757,2.567755123,150,13.25706563,0.008183248
380_chr19,0.116531029,-0.025269589,0.75038611,3.371984572,16.21048198,49,4.361069976,0.013579481
380_chr2,0.081805836,0.006792375,0.906649524,1.073242075,9.81972535,262,22.5065136,0.006692195
380_chr3,0.068170398,0.008676356,0.459588306,0.058064553,1.327908873,179,12.16445676,0.004647203
380_chr4,0.078604258,0.01900051,0.457747211,0.532806821,1.082653788,153,12.09901489,0.006178629
381_chr1,0.071026731,-0.009903659,0.673972994,0.617793985,3.476034571,457,32.19551688,0.005044797
381_chr11,0.082243115,-0.001372542,0.779044526,2.54599125,15.78281801,152,12.78550216,0.00676393
381_chr12,0.246169099,0.267194746,2.584962501,6.991761053,60.05432767,198,29.72098016,0.060599225
381_chr17,0.103880162,0.274707668,0.706484988,1.481031598,4.761676222,156,16.13821134,0.010791088
381_chr2,0.078630267,-0.006619529,0.693118199,0.657066679,4.045874427,267,22.14370619,0.006182719
381_chr3,0.103466798,-0.396816883,0.743691457,1.604588172,5.563308568,187,18.52880942,0.010705378
381_chr4,0.114650745,-0.386675858,0.831602468,0.984880464,3.395031755,161,19.48377281,0.013144793
382_chr1,0.073471202,-0.00094224,0.949302758,0.124417551,8.822689033,509,32.79660908,0.005398018
382_chr11,0.17794152,-0.236734684,0.758891473,0.442419199,-0.785964091,168,19.35681312,0.031663185
382_chr17,0.064067208,0.041927909,0.352460797,0.094328528,0.23681142,169,9.718554522,0.004104607
382_chr2,0.136823738,0.030232436,1.498381139,2.390238993,14.81201191,289,23.39581571,0.018720735
382_chr3,0.066874916,-0.011053497,0.473722842,0.622823177,1.322431378,224,14.07438704,0.004472254
382_chr4,0.067617449,-0.036753742,0.485426827,0.435751312,1.615789797,189,12.2328724,0.004572119
383_chr1,0.062957398,0.00548454,0.970731311,0.102701826,18.64713128,510,26.26042222,0.003963634
383_chr11,0.063747299,-0.011338128,0.596920965,0.047742583,7.447922957,168,9.823235375,0.004063718
383_chr17,0.082920803,0.255740609,0.570984723,0.109687545,1.788982486,169,12.01672725,0.00687586
383_chr2,0.072375515,-0.006024713,1.082883385,1.949807766,33.2417974,288,17.66335004,0.005238215
383_chr3,0.090174423,-0.327861755,0.721625048,0.655239561,2.841654752,221,21.83875552,0.008131427
383_chr4,0.086918286,-0.316636167,0.530514717,0.918009256,1.939834164,189,15.77789322,0.007554788
383_chrX,0.246251534,-0.758394682,1.187710582,0.571415343,0.011028562,132,29.63939763,0.060639818
384_chr1,0.06127524,0.010574233,0.879437026,2.855589527,23.21025589,509,25.10577593,0.003754655
384_chr11,0.106903801,-0.298602746,0.589043678,0.619844455,0.416337315,166,18.92162774,0.011428423
384_chr17,0.076564135,0.247618914,0.497682175,0.513604438,1.998741813,169,11.84650685,0.005862067
384_chr2,0.054401238,0.00702461,0.505310252,0.551154632,6.553721562,289,15.46475538,0.002959495
384_chr3,0.050953933,-0.019772885,0.404079714,1.386936111,5.952821948,224,11.35478301,0.002596303
384_chr4,0.051407453,-0.002731273,0.346394962,0.170561291,2.397610492,187,9.756434352,0.002642726
385_chr1,0.080653034,0.39948389,0.87272292,0.277250715,5.893856682,507,35.77189752,0.006504912
385_chr11,0.074642679,0.015784268,0.582799539,1.704655817,6.7910258,165,11.53263696,0.005571529
385_chr17,0.108477142,0.665583372,0.686428201,0.636615715,1.802961114,167,15.7781036,0.01176729
385_chr2,0.089596707,0.365527827,0.873440668,1.335233971,8.370904335,286,24.54618669,0.00802757
385_chr3,0.069311638,-0.006208373,0.776199842,0.408188614,8.356927164,221,14.08567703,0.004804103
385_chr4,0.096598943,-0.002508095,0.904819246,0.018342074,6.806034093,183,15.69231269,0.009331356
386_chr1,0.084531959,0.300056973,1.063705495,0.592005178,11.99666274,510,34.94173163,0.007145652
386_chr11,0.084918946,-0.002697574,0.528264332,0.157244332,0.998143616,169,14.77707619,0.007211227
386_chr17,0.098061105,0.593454916,0.788355404,1.03712534,4.447670985,168,15.23748157,0.00961598
386_chr2,0.087941226,0.302809629,1.098789902,0.654737403,13.36098099,285,24.39151653,0.007733659
386_chr3,0.066188906,-0.018359109,0.554440556,0.023113998,2.455948275,223,15.6241268,0.004380971
386_chr4,0.082765593,-0.019805041,0.511134089,0.912019625,2.09110523,188,14.55237907,0.006850143
387_chr1,0.061721067,0.014359883,0.999012867,0.093284237,19.2772683,505,25.85085318,0.00380949
387_chr11,0.263368021,-0.233369972,0.857474993,0.326388128,-1.51319492,167,17.06189158,0.069362714
387_chr14,0.288960243,-0.178481692,0.891086834,0.373017122,-1.565580313,104,10.54478835,0.083498022
387_chr17,0.179892256,0.126467668,0.874021424,0.549247335,-0.867557272,168,11.71716539,0.032361224
387_chr2,0.059357818,-0.016385658,0.485657862,0.839669224,4.144454362,285,17.63232456,0.003523351
387_chr3,0.06297169,-0.152951943,0.481353333,0.22334109,2.158012963,220,14.7672756,0.003965434
387_chr4,0.101078391,-0.220894351,0.856303117,2.071071979,9.437071411,184,18.55630768,0.010216841
387_chr5,0.251822167,0.050018563,1.100957749,0.661696537,-0.886803238,208,15.75144748,0.063414404
388_chr1,0.076019506,-0.025061179,0.956422181,0.872360535,12.8398057,509,29.33584775,0.005778965
388_chr11,0.077085252,0.177648949,0.421484038,0.451698797,0.488895989,166,12.19107897,0.005942136
388_chr17,0.086408353,0.402991237,0.607993469,0.664264923,2.458666685,167,13.22410606,0.007466403
388_chr2,0.080601791,0.163711193,0.759891991,0.387096504,3.776368125,283,21.92113831,0.006496649
388_chr3,0.076000959,-0.069022068,0.514219094,0.114430888,1.01021961,220,17.59506728,0.005776146
388_chr4,0.143662039,0.008805995,0.706750981,0.175596769,-0.613041752,185,16.36036933,0.020638781
389_chr1,0.081884432,-0.003124599,1.277860454,1.972917168,25.94249853,505,31.85853497,0.00670506
